position COMBINED_rate.cM.Mb. Genetic_Map.cM.
3812342 0.0087221829 9.30612365268757
3812373 0.0087129124 9.30612392278786
3812892 0.0087129124 9.3061284447894
3812910 0.0086699175 9.3061286008479
3813031 0.0086699175 9.30612964990792
3813060 0.0086699175 9.30612990133553
3813216 0.0086674877 9.30613125346361
3813230 0.0086674877 9.30613137480844
3813371 0.0086674877 9.3061325969242
3813570 0.0086669338 9.30613432164403
3813858 0.0086669338 9.30613681772097
3814164 0.0086669338 9.30613946980271
3814438 0.0086721096 9.30614184596074
3814686 0.0086721378 9.30614399665092
3815386 0.0087331456 9.30615010985283
3815719 0.0099296036 9.30615341641083
3815844 0.0129488752 9.30615503502023
3816530 8.462738304 9.31196047349678
3819505 9.004930022 9.33875014031223
3819613 9.004930022 9.3397226727546
3819754 10.4816417738 9.34120058424471
3820100 10.4134016153 9.3448036212036
3820135 10.3389811512 9.3451654855439
3820154 10.2711822125 9.34536063800593
3820465 10.2252833544 9.34854070112915
3821271 10.2252833544 9.3567822795128
3821952 9.9958594245 9.36358945978088
3822373 2.5406829832 9.36465908731681
3822888 1.9865741567 9.36568217300751
3823503 1.9092012101 9.36685633175172
3823525 1.8060291384 9.36689606439277
3824891 1.7887516352 9.36933949912645
3824893 1.7742135532 9.36934304755355
3824907 1.7680288533 9.3693677999575
3824919 1.7555851234 9.36938886697898
3824967 1.7404075405 9.36947240654093
3825173 1.7969580003 9.36984257988899
3825940 4.8209393403 9.373540240363
3825948 7.520821048 9.37360040693138
3826038 5.4629243597 9.37409207012375
3826113 0.8747444036 9.37415767595403
3826232 0.3267782728 9.37419656256849
3826290 0.3256709206 9.37421545148188
3826699 0.3254536666 9.37434856203152
3826798 0.3250274969 9.37438073975372
3827002 0.3253222098 9.37444710548452
3827163 0.3315473051 9.37450048460064
3827328 0.3314685886 9.37455517691775
3827340 0.3266155633 9.37455909630451
3827379 0.3266530728 9.37457183577435
3827811 0.3233267488 9.37471151292984
3828017 0.3254310099 9.37477855171787
3828090 0.8486306284 9.37484050175375
3828112 2.2403646456 9.37488978977595
3828643 0.2940243369 9.37504591669884
3829463 0.2917191984 9.37528512644153
3830044 0.291555452 9.37545452015915
3830130 0.291085741 9.37547955353287
3830165 0.291848804 9.375489768241
3830181 0.291321192 9.37549442938008
3830262 0.2917018948 9.37551805723356
3830389 0.2913531966 9.37555505908953
3830436 0.2918279063 9.37556877500113
3830769 0.2917152726 9.3756659161869
3830799 0.2915703892 9.37567466329858
3831346 0.2917447709 9.37583424768826
3831403 0.2916546966 9.37585087200597
3831512 0.291404827 9.37588263513211
3832924 0.2914886744 9.37629421714036
3833654 0.2910065299 9.37650665190719
3833841 0.2913378842 9.37656113209153
3833946 0.2916468952 9.37659175501553
3834125 0.291839861 9.37664399435065
3834411 0.2988528661 9.37672946627035
3834557 0.3966564764 9.3767873781159
3834702 0.7262417793 9.3768926831739
3834902 3.3363553908 9.37755995425207
3835033 9.507683439 9.37880546078258
3835200 6.0328096986 9.37981294000224
3835373 6.0258026749 9.380855403865
3836027 10.2162538947 9.38753683391213
3836113 10.2134255769 9.38841518851175
3836420 8.0393454024 9.39088326755028
3836723 5.8645347984 9.3926602215942
3837502 0.5925656089 9.39312183020353
3837643 0.4339343979 9.39318301495364
3837682 0.4200246056 9.39319939591326
3837927 0.4230378667 9.3933030401906
3838194 0.4288717078 9.39341754893658
3838611 0.4424584147 9.3936020540955
3839115 0.4448968785 9.39382628212227
3839581 4.6301341616 9.39598392464158
3839671 4.5126780072 9.39639006566223
3839693 4.0805762163 9.39647983833899
3839847 1.2357656467 9.39667014624858
3839875 0.4326535181 9.39668226054708
3840177 0.426439698 9.39681104533588
3840541 0.426350217 9.39696623681487
3840672 0.4262849462 9.39702208014282
3840755 0.4262431426 9.39705745832365
3840980 0.3355062229 9.3971329472238
3841060 0.2528725787 9.3971531770301
3841186 0.1799517202 9.39717585094685
3841462 0.0675263029 9.39719448820645
3841839 0.0675263029 9.39721994562264
3842252 0.0675263029 9.39724783398574
3842355 0.067530502 9.39725478962745
3842418 0.0633074047 9.39725877799394
3842717 0.0621356192 9.39727735654408
3843394 0.0621356192 9.39731942235828
3843523 0.0620964167 9.39732743279604
3843907 0.0621180609 9.39735128613142
3844090 0.0621891928 9.3973626667537
3844200 0.0621126346 9.3973694991435
3844283 0.0621126346 9.39737465449218
3844553 0.0621654305 9.39739143915842
3844616 0.0622497667 9.39739536089372
3845187 0.0853196171 9.39744407839508
3845225 0.1115208663 9.397448316188
3845441 0.1642681434 9.39748379810698
3845505 0.2341440263 9.39749878332466
3845875 0.9350925599 9.39784476757182
3846732 1.1500268542 9.39883034058587
3846852 3.0143668733 9.39919206461067
3847410 3.0166409338 9.40087535025173
3847552 3.0182360019 9.401303939764
3848093 2.9709518757 9.40291122472875
3848146 2.94099742 9.40306709759201
3848168 2.8787477008 9.40313043004143
3848257 2.7685308294 9.40337682928525
3848370 1.8109429927 9.40358146584342
3848405 0.8646533372 9.40361172871022
3848544 0.7439804358 9.4037151419908
3849096 0.7448143634 9.4041262795194
3849311 0.7446004894 9.40428636862462
3849347 0.7548970884 9.4043135449198
3849692 0.7788697624 9.40458225498783
3850428 0.7816575704 9.40515755495964
3850450 0.8942583188 9.40517722864266
3850656 1.2516329405 9.4054350650284
3850733 1.7376296417 9.40556886251081
3851488 1.4022491054 9.40662756058539
3851809 1.1826837865 9.40700720208085
3851844 0.9979136472 9.4070421290585
3851952 0.8871909638 9.4071379456826
3852073 0.850116252 9.40724080974909
3852699 1.0345223735 9.4078884207549
3852847 3.6664138693 9.40843105000756
3853711 2.147853935 9.4102867958074
3854163 1.6376734816 9.41102702422108
3854232 1.1682919566 9.41110763636608
3854626 0.7885370122 9.4114183199489
3854961 0.7681724067 9.41167565770514
3854981 0.7462855527 9.4116905834162
3855185 0.736838089 9.41184089838634
3855507 0.7368642947 9.41207816868924
3855680 0.7369835331 9.41220566684047
3855697 0.7350260896 9.41221816228399
3855830 0.732163437 9.41231554002111
3855974 0.7322309385 9.41242098127625
3856377 0.3847758734 9.41257604595323
3857205 0.2694440944 9.4127991456634
3857408 0.4582117841 9.41289216265557
3857438 9.8431127475 9.413187456038
3857500 4.9197826511 9.41349248256236
3857603 0.1618485145 9.41350915295935
3857841 0.1545876955 9.41354594483088
3857949 0.1534238821 9.41356251461015
3857968 0.1524394859 9.41356541096038
3858078 0.1519268864 9.41358212291789
3858443 0.1526192596 9.41363782894764
3858691 0.1571920773 9.41367681258281
3858724 0.1571920773 9.41368199992136
3858845 0.1725973112 9.41370288419602
3859162 0.2039252321 9.4137675284946
3859940 0.1949452373 9.41391919588921
3859976 0.1841446841 9.41392582509784
3860048 0.1748773192 9.41393841626482
3860295 0.1588829969 9.41397766036506
3860333 0.1379966647 9.41398290423832
3860558 0.1379966647 9.41401395348787
3860799 0.1379966647 9.41404721068407
3860909 0.1354953255 9.41406211516987
3862004 0.1326393435 9.414207355251
3862078 0.1307325724 9.41421702946136
3863402 0.1307325724 9.41439011938722
3864471 0.1355898679 9.414535064956
3865016 0.1377749162 9.41461015228533
3865222 0.1483076984 9.4146407036712
3865240 0.148373043 9.41464337438598
3865316 0.171608566 9.414656416637
3865887 3.338480512 9.41656268900934
3866229 4.6814142516 9.4181637326834
3866305 6.4350127651 9.41865279365354
3866679 3.8202556397 9.42008156926279
3869260 1.3264747163 9.42350520050556
3869679 1.2391561182 9.42402440691908
3869795 1.2172910835 9.42416561268477
3870332 1.2189842995 9.4248202072536
3870826 1.2342633114 9.42542993332943
3871092 1.3946530373 9.42580091103735
3871504 1.5039240686 9.42642052775362
3872324 1.5532801369 9.42769421746588
3872510 1.5547712909 9.42798340492598
3873313 1.006274617 9.42879144344344
3874021 0.1424916244 9.42889232751351
3874117 0.0066112637 9.42889296219482
3875274 0.0066112637 9.42890061142693
3875410 0.006579182 9.42890150619568
3875461 0.0065551513 9.4289018405084
3876671 0.0065407406 9.42890975480452
3876711 0.0065393015 9.42891001637658
3876731 0.0065393015 9.4289101471626
3876983 0.0065398647 9.42891179520852
3877134 0.0065398647 9.42891278272808
3877164 0.0065392257 9.42891297890485
3877675 0.0065392257 9.42891632044919
3877704 0.0065390276 9.428916510081
3877953 0.0065295603 9.4289181359415
3878106 0.0065295603 9.42891913496423
3878731 0.0065295603 9.42892321593942
3878943 0.0065314973 9.42892460061684
3879201 0.0065314973 9.42892628574315
3879331 0.0065314973 9.4289271348378
3879362 0.0065314973 9.42892733731421
3879379 0.0065288447 9.42892744830457
3879456 0.0065288447 9.42892795102562
3879527 0.0070766058 9.42892845346463
3880011 0.009010728 9.42893281465698
3880032 0.0118908466 9.42893306436476
3880295 0.0191121193 9.42893809085213
3880452 0.0248389695 9.42894199057034
3880808 0.0295335022 9.42895250449713
3882034 0.4758190867 9.42953585869742
3882073 1.0755506665 9.42957780517342
3882080 1.0755506665 9.42958533402808
3882578 0.1750215168 9.42967249474345
3882814 0.1527971741 9.42970855487654
3884113 0.6258788862 9.4305215715497
3884132 1.5118027184 9.43055029580136
3884902 0.4749784177 9.43091602918299
3885106 0.4748774872 9.43101290419038
3885129 0.3272941058 9.4310204319548
3885181 0.2207582894 9.43103191138586
3886618 0.2179543516 9.4313451117891
3886826 0.2172642482 9.43139030275273
3886914 0.2156472519 9.4314092797109
3887005 0.21406575 9.43142875969415
3887734 0.2132642452 9.4315842293289
3887760 0.212418181 9.4315897522016
3887832 0.211834817 9.43160500430843
3887966 0.2099946062 9.43163314358566
3888213 0.2098846289 9.431684985089
3888375 0.2102751754 9.43171904966741
3888858 0.2132172404 9.43182203359453
3888960 0.2163241276 9.43184409865554
3889443 0.2789748812 9.43197884352316
3889770 0.88029504 9.43226670000124
3889788 1.5134397383 9.43229394191653
3889862 1.5516762894 9.43240876596195
3889951 1.4062184577 9.43253391940468
3890009 1.4856696632 9.43262008824515
3890145 1.6519127677 9.43284474838156
3891462 1.4315256934 9.43473006771976
3891550 1.2349461097 9.43483874297742
3891943 1.1415582242 9.43528737535953
3892221 1.1208053162 9.43559895923743
3893222 0.2650985168 9.43586432285275
3893326 0.2618268063 9.4358915528406
3893532 0.2201406687 9.43593690181835
3893723 0.2104494059 9.43597709765488
3894041 0.2083667346 9.43604335827649
3894812 0.2084736108 9.43620409143041
3896961 0.2651894708 9.43677398360316
3896989 0.3326057654 9.4367832965646
3897432 0.3932094934 9.43695748837017
3897748 0.4174727317 9.43708940975339
3898103 0.4399851714 9.43724560448923
3899633 0.4400128468 9.43791882414484
3899706 0.4401119214 9.4379509523151
3900173 0.4400532937 9.43815645720326
3900385 0.4403512875 9.4382498116762
3900496 0.4407785955 9.4382987381003
3904406 0.4413477064 9.44002440763233
3905100 0.4513930099 9.4403376743812
3905787 0.46624336 9.44065798356952
3906689 3.7254358312 9.44401832668926
3907280 3.733388549 9.44622475932172
3907896 3.7608006947 9.44854141254966
3908118 3.6914096279 9.44936090548705
3909052 3.6788161299 9.45279691975238
3909193 3.6712557434 9.4533145668122
3909976 9.3651598275 9.46064748695713
3910826 9.3871071216 9.4686265280105
3911238 9.3837319808 9.47249262558658
3911538 9.3586710115 9.47530022689003
3911932 4.1660082897 9.47694163415617
3912114 3.5982941658 9.47759652369435
3912264 3.5816974864 9.4781337783173
3912317 3.5133244502 9.47831998451317
3912395 3.4839306702 9.47859173110544
3913100 3.4419597346 9.48101831271834
3913688 3.4410226476 9.48304163403513
3914703 3.4443240038 9.48653762289898
3915477 3.4499075255 9.48920785132372
3919612 16.0519531777 9.55558267771351
3920452 15.267657078 9.56840750965903
3920509 3.9632141265 9.56863341286424
3922142 1.7329673602 9.57146334856345
3922398 0.3995475351 9.57156563273243
3924975 0.4001055573 9.5725967047536
3925089 0.4004781441 9.57264235926202
3925195 0.4010136396 9.57268486670782
3925507 0.4013144166 9.5728100768058
3925673 0.4015346089 9.57287673155088
3925885 0.4024254593 9.57296204574825
3925919 0.4035828277 9.5729757675644
3926179 0.4066187787 9.57308148844685
3926884 0.4342978006 9.57338766839627
3927283 0.4629899476 9.57357240138537
3927387 0.5008879172 9.57362449372876
3927402 0.5411344689 9.57363261074579
3927490 0.5663391364 9.5736824485898
3927635 0.654596317 9.57377736505576
3927867 0.6356189755 9.57392482865807
3927889 0.7817298271 9.57394202671427
3928026 1.0673224336 9.57408824988767
3929914 1.1098531658 9.5761836526647
3929940 1.1522239 9.5762136104861
3930715 1.1893791154 9.57713537930054
3930994 1.2275895284 9.57747787677896
3931222 1.2611693312 9.57776542338648
3931803 1.283765021 9.57851129086368
3931974 1.3059315472 9.57873460515825
3932475 1.3059122031 9.579388867172
3934683 1.3057258392 9.58227190982495
3935759 1.3047765815 9.58367584942665
3936005 1.3042676621 9.58399669927153
3937021 1.3044851564 9.58532205619043
3937248 1.3042761581 9.58561812687832
3939262 1.3040578019 9.58824449929134
3939854 1.3014220029 9.58901494111706
3940587 1.2964124556 9.58996521144701
3941118 1.2583982439 9.59063342091452
3941242 1.2155963073 9.59078415485663
3943942 1.2172055332 9.59407060979627
3943979 1.2190312996 9.59411571395436
3945204 1.2181590128 9.59560795874503
3945529 1.217554921 9.59600366409436
3946706 1.2169635515 9.59743603019448
3947133 1.2165989609 9.59795551795078
3947380 1.2145435475 9.59825551020701
3950121 1.2519906644 9.60168721661813
3951465 10.4664218931 9.61575408764246
3952647 14.7919498818 9.63323817240275
3952736 15.199496613 9.6345909276013
3954265 13.1008498282 9.65462212698862
3954551 10.0252815075 9.65748935749977
3955556 8.7726914575 9.66630591241455
3955647 4.8084958378 9.6667434855358
3955797 1.5536509691 9.66697653318116
3955870 1.5536190393 9.66708994737103
3956245 1.5480282566 9.66767045796725
3956668 1.5480282566 9.6683252739198
3956740 1.5480403556 9.6684367328254
3956833 1.4955121034 9.66857581545101
3957211 1.6790397351 9.66921049247088
3957476 2.3331758063 9.66982878405955
3958273 0.7851630482 9.67045455900897
3958661 0.6124599347 9.67069219346363
3959593 0.6115072213 9.67126211819388
3960814 1.18945099 9.67271443785267
3960843 1.18945099 9.67274893193138
3960940 1.5931484264 9.67290346732874
3960983 1.8691879684 9.67298384241138
3961242 1.8691879684 9.6734679620952
3961432 1.8230226592 9.67381433640045
3961525 1.7766483497 9.67397956469697
3962082 1.4642731479 9.67479516484035
3962122 1.1875883465 9.6748426683742
3962800 0.9699635334 9.67550030364986
3962959 0.969986055 9.6756545314326
3963015 0.6673314634 9.67569190199455
3963932 0.6378197754 9.6762767827286
3964382 0.6380603345 9.67656390987912
3964581 0.7071533179 9.67670463338938
3964921 1.250545734 9.67712981893894
3965344 1.2501028207 9.6776586124321
3965992 1.2633059559 9.67847723469152
3966524 1.2741566391 9.67915508602352
3966584 1.2896696881 9.6792324662048
3966743 1.31373953 9.67944135079008
3966871 1.337430341 9.67961254187373
3969428 1.4422428412 9.68330035681867
3969603 1.5434321443 9.68357045744393
3969628 1.6365410473 9.6836113709701
3969892 1.7324914165 9.68406874870406
3970570 1.2993003874 9.68494967436672
3973308 2.3954151342 9.69150832100416
3974802 6.6855692859 9.7014965615173
3975081 6.6888447982 9.703362749216
3976010 7.1340183851 9.70999025229575
3976216 7.6309806381 9.7115622343072
3977156 7.6234427135 9.71872827045789
3977269 7.3903826086 9.71956338369266
3979348 1.1318996667 9.72191660309973
3979968 0.7626074905 9.72238941974384
3983386 0.7621712394 9.7249945210401
3983665 0.7652453986 9.72520802450632
3984641 0.7714699459 9.72596097917352
3985465 0.7773063563 9.72660147961111
3986872 0.7951847023 9.72772030448724
3989196 1.2338008879 9.73058765775072
3991194 2.7362726433 9.73605473049204
3995638 1.8886384235 9.74444783964607
3996050 1.5060359764 9.74506832646835
3996101 1.1631275233 9.74512764597204
3997261 1.0986334897 9.74640206082009
3999440 1.2962797103 9.74922665430883
3999917 1.4553302753 9.74992084685015
4000000 0.0 9.74992084685015
